SAMPLE	AdjustFactor
12162.p1	0.719853038329806
12162.s1	0.819023704280543
12163.p1	0.937637415633479
12163.s1	0.87062288082674
12170.p1	1.13881640572248
12170.s1	1.13145673548704
12173.p1	1.11910830008565
12173.s1	1.02471818594514
12175.p1	0.777419031415511
12175.s1	0.799717239345805
12180.p1	0.73867076210521
12180.s1	0.810197483983991
12184.p1	0.897254579648767
12184.s1	0.88433590955079
12185.p1	0.802014519053471
12185.s1	0.783419067828634
12187.p1	1.16097821046335
12187.s1	1.27350677874868
12189.p1	1.06419562843653
12189.s1	1.01254336699725
12197.p1	1.01062259996099
12197.s1	1.01160099732581
12201.p1	1.11456922200612
12201.s1	1.04451394140901
12202.p1	1.12149855521392
12202.s1	1.01968973104887
12206.p1	1.09759600393114
12206.s1	0.986188700295273
12210.p1	0.968731084981144
12210.s1	1.02380256313668
12211.p1	0.977924678678195
12211.s1	1.12599389083206
12212.p1	0.983092790941846
12212.s1	0.978083247517207
12219.p1	0.809137089401602
12219.s1	0.878624102615026
12220.p1	1.3673142481989
12220.s1	1.26575454563841
12221.p1	0.918058631623671
12221.s1	0.974492346357307
12223.p1	0.920134786254186
12223.s1	0.97270338031782
12224.p1	1.04523426477238
12224.s1	1.08636536298492
12225.p1	0.929468189245692
12225.s1	0.938279013563742
12227.p1	1.17026972811156
12227.s1	1.14866657241064
12228.p1	1.04177718396216
12228.s1	1.07528834588974
12229.p1	1.06765997980285
12229.s1	1.00393844853545
12231.p1	1.02833638468653
12231.s1	1.14540110649671
12233.p1	1.01630241247885
12233.s1	1.04961177426648
12235.p1	1.18284922141698
12235.s1	1.13516345507794
12237.p1	1.10414161875479
12237.s1	1.00652465516167
12238.p1	0.806101957744597
12238.s1	0.865398358579596
12241.p1	0.906937501516199
12241.s1	0.890578349807713
12243.p1	1.07789561265689
12243.s1	1.1097711532359
12246.p1	1.03913586737038
12246.s1	0.960251379213318
12247.p1	0.91421561476424
12247.s1	0.939584259489768
12250.p1	1.31467223106075
12250.s1	1.10544013450205
12252.p1	1.00352696883771
12252.s1	0.941802271356744
12255.p1	0.937532629893865
12255.s1	1.17310162771873
12257.p1	0.992086238978889
12257.s1	0.965412785351958
12261.p1	1.09021831154991
12261.s1	1.27543531457491
12271.p1	0.917885061923318
12271.s1	0.894415594589418
12274.p1	1.0689129423918
12274.s1	1.13102347029431
12275.p1	1.02833638468653
12275.s1	1.15301523216371
12279.p1	0.943564435513931
12279.s1	0.990330296719382
12281.p1	0.923848089078919
12281.s1	1.3867134088805
12285.p1	0.83031765976166
12285.s1	0.931911306546322
12289.p1	0.990390433045793
12289.s1	1.09749398183619
12290.p1	0.914733846392831
12290.s1	0.926728725479968
12295.p1	1.08980008798512
12295.s1	1.2577018264719
12296.p1	1.08747895975403
12296.s1	1.06064816352489
12297.p1	0.943457063368629
12297.s1	0.874163304060991
12299.p1	0.938026843232942
12299.s1	1.02369442210966
12300.p1	0.994909305534882
12300.s1	0.935121851509487
12301.p1	1.09274435316496
12301.s1	1.17103500474366
12302.p1	0.918192342970716
12302.s1	1.09041373937484
12303.p1	1.09407126011489
12303.s1	1.01320354420763
12304.p1	1.09882709471603
12304.s1	1.24840798308008
12308.p1	0.755329107128428
12308.s1	0.704511238503339
12313.p1	1.29247817376277
12313.s1	1.21326279212533
12314.p1	0.738741466195003
12314.s1	0.765339110388499
12316.p1	1.14636153764787
12316.s1	1.00838058416917
12317.p1	0.991720988470222
12317.s1	1.08839696161035
12318.p1	1.02734665731683
12318.s1	0.969142518073497
12320.p1	0.822776528388362
12320.s1	1.07847396290491
12321.p1	0.952610370016789
12321.s1	0.903930809489821
12323.p1	1.08703700835481
12323.s1	0.937250330456471
12324.p1	1.04740064623729
12324.s1	1.02035398840386
12325.p1	1.07695891856229
12325.s1	1.23590046214226
12326.p1	1.04775902458759
12326.s1	1.11599123719445
12329.p1	1.07043012538374
12329.s1	1.02019656656493
12331.p1	0.966131971875814
12331.s1	0.913024169181449
12334.p1	1.27487204318376
12334.s1	1.06889694354454
12335.p1	1.00342473785691
12335.s1	0.968787396486096
12340.p1	1.20419628279628
12340.s1	1.08713746500601
12341.p1	1.06307286252808
12341.s1	0.996056504287585
12343.p1	1.10586780370997
12343.s1	1.14204967382075
12345.p1	0.851444436749645
12345.s1	0.882376558095836
12346.p1	0.822644810242805
12346.s1	0.852871901637874
12347.p1	1.04472670556615
12347.s1	1.00545344312021
12351.p1	0.861579181858644
12351.s1	0.873673977865125
12358.p1	1.12869060777393
12358.s1	1.05292186600596
12359.p1	1.25775045127723
12359.s1	1.17091900134449
12360.p1	1.01605385000868
12360.s1	1.0414379772157
12361.p1	0.96895011412278
12361.s1	1.01656966514244
12363.p1	0.894110537816477
12363.s1	1.05282683988573
12366.p1	1.05748409583407
12366.s1	1.17249806641685
12367.p1	1.01140306090659
12367.s1	1.00990265815572
12368.p1	1.08036776833319
12368.s1	1.01691862836724
12369.p1	0.999674020272725
12369.s1	0.946094714741258
12370.p1	0.864442659826743
12370.s1	0.817692870465353
12372.p1	0.972806287560652
12372.s1	0.946861345042637
12373.p1	0.901311397869435
12373.s1	0.93623940693168
12375.p1	0.765579119784666
12375.s1	0.684546875454938
12377.p1	0.999692385327783
12377.s1	1.07567132137259
12378.p1	1.11753343919821
12378.s1	1.10430814653086
12380.p1	1.21477628469226
12380.s1	1.46337761323161
12381.p1	1.34472633723666
12381.s1	1.29837743470654
12382.p1	0.919486886428238
12382.s1	0.974245458457894
12383.p1	1.12138612336368
12383.s1	1.31659774241367
12385.p1	1.18249050661786
12385.s1	1.09792420867988
12388.p1	0.884702407397359
12388.s1	0.93032094610297
12390.p1	1.01651917899444
12390.s1	0.9565709513627
12394.p1	1.05262243263562
12394.s1	1.08266399028557
12396.p1	0.799308601064226
12396.s1	0.880614968092316
12399.p1	0.962226672404911
12399.s1	0.922219723971043
12401.p1	0.888658671734164
12401.s1	0.880255552619762
12403.p1	1.13913068407072
12403.s1	1.14243741114274
12405.p1	1.06726339677564
12405.s1	1.00641018752726
12407.p1	1.17765623297304
12407.s1	1.04274458408174
12409.p1	1.10755551085303
12409.s1	1.05080786599301
12412.p1	1.27135109806172
12412.s1	1.19329865622303
12415.p1	1.11285176374022
12415.s1	1.34717543667211
12418.p1	0.878720326109302
12418.s1	0.870698716388294
12420.p1	0.853655454507193
12420.s1	0.79520985159965
12424.p1	0.942391203124342
12424.s1	0.966338369797417
12426.p1	0.988624524238719
12426.s1	0.904423596664845
12430.p1	0.868739057585209
12430.s1	0.843349500599249
12434.p1	0.757255464397476
12434.s1	0.807046199943833
12435.p1	1.34084308472425
12435.s1	1.23747243900814
12437.p1	0.900472472234938
12437.s1	0.964047500563219
12438.p1	1.03247291094753
12438.s1	1.09582153113239
12440.p1	1.20696938958393
12440.s1	1.127210635956
12441.p1	0.943024266826272
12441.s1	0.873917449808735
12444.p1	1.03049760879262
12444.s1	0.968420204909144
12445.p1	1.11285176374022
12445.s1	1.00944739761982
12447.p1	1.07838670046858
12447.s1	1.16265739117579
12449.p1	0.823595308643945
12449.s1	0.775094457792837
12451.p1	0.728248944604865
12451.s1	0.779739691127452
12456.p1	1.05031754376192
12456.s1	0.99018809520055
12457.p1	1.05051632664206
12457.s1	0.962570000586365
12460.p1	1.03200843659215
12460.s1	0.985355126984115
12462.p1	0.843629603390775
12462.s1	0.938838924566859
12463.p1	1.05168882590004
12463.s1	1.13095506000072
12467.p1	1.17584927260315
12467.s1	1.15607158815137
12469.p1	1.0642417446564
12469.s1	1.02957354389865
12473.p1	1.12037033070346
12473.s1	1.138971050624
12478.p1	1.01644671652318
12478.s1	1.37205747790926
12479.p1	0.942526746764774
12479.s1	0.993402226249863
12480.p1	1.21633444348641
12480.s1	1.26006243126837
12481.p1	0.840444997761187
12481.s1	0.94053784332889
12483.p1	1.05492732150932
12483.s1	0.981769744291697
12484.p1	1.24398608676368
12484.s1	1.20612094050641
12492.p1	0.893523593139426
12492.s1	0.866381090045082
12493.p1	0.822030376675399
12493.s1	0.904960510082328
12494.p1	1.00820431898563
12494.s1	1.07012023362608
12497.p1	0.932129918731936
12497.s1	1.06418462004856
12498.p1	0.703165173713918
12498.s1	0.646040012850621
12499.p1	0.905428690954709
12499.s1	0.990879055094312
12501.p1	0.785141837837194
12501.s1	0.828735507944337
12507.p1	0.937350694214094
12507.s1	1.13370724579228
12510.p1	0.806781043295084
12510.s1	0.75504085090506
12512.p1	0.91876210040801
12512.s1	0.987495174591666
12515.p1	1.05585727960166
12515.s1	1.00562124137006
12517.p1	0.929199019099295
12517.s1	0.915325599166581
12518.p1	0.986076416069755
12518.s1	0.957879753365501
12522.p1	0.974245458457894
12522.s1	1.00866011448483
12523.p1	1.42486038665214
12523.s1	1.32222942894829
12524.p1	1.08843214317802
12524.s1	1.01546799643442
12526.p1	1.03138141003571
12526.s1	1.09180554348847
12529.p1	0.842629308070038
12529.s1	0.864595214256065
12532.p1	1.03584944898321
12532.s1	0.971951322056215
12534.p1	1.0921216086275
12534.s1	1.00890754632725
12536.p1	0.904509837321696
12536.s1	0.922014195240218
12540.p1	0.79106100932714
12540.s1	0.724700205072419
12541.p1	0.83376435639604
12541.s1	0.886812256078296
12548.p1	1.03878234692142
12548.s1	1.0018175107661
12550.p1	0.792870990287075
12550.s1	0.764400363959943
12552.p1	1.10051512302065
12552.s1	0.98398164235639
12563.p1	0.939839165464749
12563.s1	1.03480483658506
12565.p1	1.10954727957253
12565.s1	1.04472670556615
12568.p1	0.765178058234982
12568.s1	0.81488396586093
12572.p1	0.998245181178437
12572.s1	0.842671179381217
12573.p1	0.906375593668849
12573.s1	0.856812476718139
12574.p1	1.180306185121
12574.s1	1.12214052315571
12575.p1	1.12224479654701
12575.s1	1.15233547796003
12578.p1	0.831019087535192
12578.s1	0.938921086255905
12579.p1	1.06335363462529
12579.s1	1.07810621406609
12581.p1	0.798362235270922
12581.s1	0.907260124069448
12582.p1	0.966678171253715
12582.s1	1.02855376652283
12585.p1	0.927549350515366
12585.s1	0.90797152927713
12588.p1	0.92228272582218
12588.s1	0.820102561931539
12592.p1	0.777701895129116
12592.s1	0.803266851897577
12595.p1	0.926728725479968
12595.s1	1.07180827766912
12597.p1	1.08998763315348
12597.s1	1.05612851737859
12598.p1	1.05377417347481
12598.s1	0.909506558309248
12603.p1	0.920967161015831
12603.s1	0.93355646280092
12605.p1	0.84454414153144
12605.s1	0.819858365074144
12610.p1	1.17902049264899
12610.s1	1.31708467840599
12613.p1	0.777207963439261
12613.s1	0.751501189989945
12617.p1	0.928563935261662
12617.s1	1.00400520190045
12618.p1	0.78362963010807
12618.s1	0.882086676196523
12619.p1	1.02589585974578
12619.s1	0.969142518073497
12620.p1	1.07549750325655
12620.s1	1.02394145523666
12621.p1	1.17561259323275
12621.s1	1.22092265502212
12622.p1	0.958529511099675
12622.s1	0.984386601896281
12623.p1	0.978911382857125
12623.s1	1.02821316319523
12624.p1	0.972583875132597
12624.s1	0.909525982671141
12626.p1	1.17441002658235
12626.s1	1.19214663945513
12628.p1	0.929199019099295
12628.s1	0.999674020272725
12630.p1	1.03506349173717
12630.s1	0.984023774891761
12631.p1	0.935196762247119
12631.s1	0.965289117596423
12633.p1	1.00716600675334
12633.s1	0.959438649125553
12636.p1	0.971206657417161
12636.s1	1.01554999344137
12637.p1	1.17795938917687
12637.s1	1.12120720053265
12638.p1	0.886329241324522
12638.s1	1.05833897978915
12641.p1	0.969642536308395
12641.s1	0.92533581516291
12643.p1	0.984023774891761
12643.s1	0.889053324894998
12645.p1	0.911056203278037
12645.s1	1.08428049894024
12646.p1	1.2576727572948
12646.s1	1.16528066969425
12647.p1	0.775724356807916
12647.s1	0.780452205744095
12648.p1	0.979106490030074
12648.s1	1.0100346935978
12650.p1	0.952308937764627
12650.s1	0.938769087367139
12651.p1	0.885923898738954
12651.s1	0.988294569712936
12653.p1	0.990733201022741
12653.s1	0.940270752181921
12655.p1	1.00553607104627
12655.s1	1.22802528776743
12656.p1	1.06621240620102
12656.s1	1.22724210400356
12657.p1	1.02957354389865
12657.s1	1.06526055366244
12661.p1	0.806880096066169
12661.s1	0.790966716605819
12662.p1	0.877608040180803
12662.s1	1.04270806126949
12664.p1	1.0546570091537
12664.s1	0.972895830226492
12669.p1	1.00642148657118
12669.s1	0.94714474962568
12671.p1	0.884052840913071
12671.s1	0.976059158566493
12673.p1	1.1329476607324
12673.s1	1.07713225698869
12674.p1	1.00198579879999
12674.s1	0.960257448137189
12675.p1	1.01971569593243
12675.s2	1.19320620906228
12676.p1	0.878261849460105
12676.s1	0.841343084660814
12679.p1	1.02688604985665
12679.s1	0.985311792377513
12680.p1	0.835476094800494
12680.s1	0.872436548920837
12681.p1	0.984629809947132
12681.s1	1.12138612336368
12682.p1	0.984315981691242
12682.s1	0.939682877824454
12683.p1	1.04338364231887
12683.s1	0.945626590708192
12686.p1	0.774230656719821
12686.s1	0.766771224061827
12687.p1	0.731683687022648
12687.s1	0.66849933581701
12688.p1	0.999635989304544
12688.s1	1.03574354588068
12689.p1	1.07207930210418
12689.s1	0.97639167025307
12690.p1	1.0294502463412
12690.s1	1.00689397526517
12691.p1	0.910748604526936
12691.s1	1.23106607170147
12692.p1	0.834992618372629
12692.s1	0.830832140734346
12694.p1	1.08180693923043
12694.s1	1.04050935199811
12695.p1	1.27686513855204
12695.s1	1.42050635231614
12697.p1	1.20171198936802
12697.s1	1.2329056613349
12700.p1	1.18433246281409
12700.s1	1.09372745687931
12701.p1	1.33904535579229
12701.s1	1.40385672317287
12703.p1	0.957306406918823
12703.s1	1.02879342314921
12704.p1	1.14540110649671
12704.s1	1.02386007314683
12705.p1	0.945915917367517
12705.s1	0.916397427025231
12706.p1	0.903320303479467
12706.s1	0.950866129788045
12707.p1	1.0990922438335
12707.s2	1.00903664120156
12708.p1	0.97349458668542
12708.s1	1.00664328525552
12715.p1	1.05748409583407
12715.s1	0.994617605624888
12716.p1	0.873995144009665
12716.s1	0.923346203550707
12719.p1	0.881298879505447
12719.s1	0.924340707394003
12720.p1	0.893187576187745
12720.s1	0.977474184563674
12722.p1	1.0775073473254
12722.s1	0.961339962447793
12723.p1	1.04092855871659
12723.s1	1.09354091895107
12724.p1	1.09321519137138
12724.s1	1.14486673901594
12727.p1	0.987156720914683
12727.s1	0.919246187687096
12728.p1	0.973243319582563
12728.s1	1.10879626044351
12729.p1	1.3031579449631
12729.s1	1.24885069084253
12731.p1	1.2393617660117
12731.s1	0.999712623135166
12733.p1	1.06947446534263
12733.s1	1.01983174910905
12735.p1	0.90890374057118
12735.s1	0.883521591598125
12738.p1	0.854932917207133
12738.s1	0.850903276018442
12739.p1	1.11482471128997
12739.s1	1.06717950421219
12741.p1	0.928599359928186
12741.s1	0.886980073081631
12743.p1	1.24120535591176
12743.s1	1.23489509921014
12748.p1	1.14720087874909
12748.s1	1.11178802517059
12749.p1	1.20037697444712
12749.s1	1.11224910274129
12758.p1	1.03611822664487
12758.s1	0.992695321919491
12759.p1	0.977474184563674
12759.s1	0.901801481333894
12763.p1	1.11224910274129
12763.s1	1.27061811871225
12764.p1	0.962270779996111
12764.s1	0.925353876288559
12766.p1	0.96601661919262
12766.s1	1.20155372384826
12770.p1	1.06521460666568
12770.s1	1.02587235123553
12772.p1	0.924205474385306
12772.s1	0.957963231427764
12773.p1	1.00553607104627
12773.s1	1.09644132199983
12775.p1	1.12856585502641
12775.s1	1.02348937151646
12778.p1	0.876481891230042
12778.s1	0.923386533637795
12779.p1	0.971410670238902
12779.s1	0.929891360230924
12780.p1	1.05080786599301
12780.s1	0.999759992948051
12782.p1	0.931574386597845
12782.s1	0.931574386597845
12784.p1	1.04328939169129
12784.s1	1.14859527119694
12785.p1	1.08004857182787
12785.s1	1.37666964941966
12786.p1	1.10948305437484
12786.s1	1.07608370777663
12787.p1	0.867090768338961
12787.s1	0.931779056331458
12788.p1	1.04775902458759
12788.s1	1.0102217744739
12790.p1	0.962731766561426
12790.s1	0.992133423605605
12792.p1	0.909197083171586
12792.s1	0.855188449085734
12793.p1	0.83603032387634
12793.s1	0.930474550896129
12794.p1	1.02386007314683
12794.s1	0.98025133989144
12795.p1	0.723369725787897
12795.s1	0.824683375642313
12796.p1	1.23145029111474
12796.s1	1.25999640101271
12798.p1	1.04710504922983
12798.s1	1.14329435429417
12799.p1	0.891844643366066
12799.s1	0.997932679196515
12802.p1	1.04177718396216
12802.s1	0.9784828031653
12803.p1	0.946358296980456
12803.s1	0.908496655748522
12804.p1	0.856178151039271
12804.s1	0.774252887877725
12810.p1	1.07434375433097
12810.s1	1.1609222088179
12817.p1	0.850196957929308
12817.s1	0.968278943546907
12821.p1	0.825280833318487
12821.s1	0.919486886428238
12826.p1	1.09872021010956
12826.s1	1.03342174716973
12829.p1	1.29529918638328
12829.s1	1.44847747101304
12832.p1	0.850446708111762
12832.s1	0.832389600888804
12833.p1	1.03011335172722
12833.s1	0.970334131884347
12834.p1	1.00932932954681
12834.s1	0.971013596214443
12836.p1	0.995333530073642
12836.s1	0.936100368950449
12837.p1	1.03284542053901
12837.s1	1.09021831154991
12838.p1	1.53277692324088
12838.s1	1.42883580930675
12840.p1	0.88910532642292
12840.s1	0.950974794900829
12843.p1	0.987542056483465
12843.s1	0.984427570604332
12845.p1	1.08633937572189
12845.s1	1.06717950421219
12850.p1	0.962511478737254
12850.s1	0.911555348419201
12851.p1	0.86714259880834
12851.s1	0.894728786209638
12852.p1	1.10715702444425
12852.s1	1.1380638581267
12853.p1	1.06697400517261
12853.s1	1.00315075882836
12857.p1	0.962414321831609
12857.s1	1.00315075882836
12858.p1	0.921854919180349
12858.s1	0.97349458668542
12859.p1	0.921981572432775
12859.s1	0.966771805432784
12860.p1	1.05701944622587
12860.s1	1.01628319072309
12861.p1	1.04262013598073
12861.s1	0.99475561573707
12864.p1	0.778928531023114
12864.s1	0.918555902478323
12867.p1	0.853128047913388
12867.s1	0.893241126013595
12869.p1	1.05007818408514
12869.s1	1.11557744975264
12871.p1	1.11140952865733
12871.s1	1.09523330750097
12875.p1	1.06041941499909
12875.s1	1.13080334362381
12879.p1	0.989409372597419
12879.s1	0.883682189510834
12888.p1	0.928900480445799
12888.s1	1.03192718420477
12891.p1	0.857477306776695
12891.s1	0.901398067082639
12892.p1	0.81820566935836
12892.s1	0.972508417740653
12894.p1	1.24779878944187
12894.s1	1.21648910075552
12899.p1	0.97940496874393
12899.s1	0.93792464187113
12902.p1	0.926467997537983
12902.s1	0.933423727500606
12905.p1	0.965906233084813
12905.s1	1.00437605392827
12906.p1	0.837017404725384
12906.s1	0.814228938982711
12907.p1	1.1771351832477
12907.s1	1.08365371765526
12908.p1	0.81555312730524
12908.s1	0.88492107698981
12916.p1	0.866551407516994
12916.s1	0.984219938212389
12919.p1	1.0426779154562
12919.s1	1.12872150851209
12921.p1	1.319403694086
12921.s1	1.11086601332596
12922.p1	0.895644409018092
12922.s1	0.835440639213274
12923.p1	0.970334131884347
12923.s1	1.0036354909558
12925.p1	1.09213886276893
12925.s1	1.16964632772821
12929.p1	0.767734559389928
12929.s1	0.73331060885328
12931.p1	0.960400145547893
12931.s1	0.851201145838441
12932.p1	1.28573227401807
12932.s1	1.18734657295339
12937.p1	1.00824090776635
12937.s1	1.05080786599301
12938.p1	1.01889149870906
12938.s1	1.07708025546077
12939.p1	1.08160492754531
12939.s1	0.917375553238878
12940.p1	1.33002209599055
12940.s1	1.12066540584212
12942.p1	1.07793260827169
12942.s1	1.2056819834848
12944.p1	1.26531188109044
12944.s1	1.23719273008331
12946.p1	0.954282639471979
12946.s1	1.22489530805944
12950.p1	0.974439850332911
12950.s1	1.03712076359612
12951.p1	1.08196360525126
12951.s1	0.997678239713009
12952.p1	0.974758107480811
12952.s1	0.923287360480994
12953.p1	1.14327381503714
12953.s1	1.22931451009559
12955.p1	0.830617802167694
12955.s1	0.779495395442679
12956.p1	1.1358471257761
12956.s1	1.26531188109044
12957.p1	1.04911427045991
12957.s1	1.14329435429417
12958.p1	0.945111855380514
12958.s1	0.967341544308821
12962.p1	1.06184198813041
12962.s1	0.978482321131183
12964.p1	0.88842810773228
12964.s1	0.90295726902507
12969.p1	0.932511723767738
12969.s1	0.839823356397711
12972.p1	1.05316141270224
12972.s1	0.975365221133638
12974.p1	1.04961177426648
12974.s1	1.10289501084618
12975.p1	0.809582671259792
12975.s1	0.788015594684538
12976.p1	0.985541295621614
12976.s1	1.09142094431872
12977.p1	1.04481181122901
12977.s1	0.971441346093601
12984.p1	0.977235855581856
12984.s1	1.02853001845857
12989.p1	0.823769691647691
12989.s1	0.87517483573637
12997.p1	0.909708569994371
12997.s1	0.853345098829968
13000.p1	1.06320800338366
13000.s1	1.06041941499909
13001.p1	0.952273545938013
13001.s1	0.972081325876021
13005.p1	1.13235581737325
13005.s1	1.26278102271932
13006.p1	1.17708643181527
13006.s1	1.10586780370997
13007.p1	0.883171720250203
13007.s1	1.02072406092029
13008.p1	0.949121889559301
13008.s1	0.907492435884576
13010.p1	0.836215340669377
13010.s1	0.80850995218552
13012.p1	0.894798899622761
13012.s1	0.811164633031498
13015.p1	1.00842605733659
13015.s1	1.05327925131235
13016.p1	0.699260179358967
13016.s1	0.847487322876564
13017.p1	0.95278043641968
13017.s1	1.04679934236896
13018.p1	0.968420204909144
13018.s1	0.87407698190131
13021.p1	1.10586780370997
13021.s1	0.958186889632318
13023.p1	0.797453479887874
13023.s1	0.795104492167764
13026.p1	1.19039497423955
13026.s1	1.24772240500468
13028.p1	0.86419952620501
13028.s1	0.938276289061795
13034.p1	1.15714358130542
13034.s1	1.116242824497
13035.p1	1.00315075882836
13035.s1	1.26866786164092
13037.p1	0.905989714810126
13037.s1	0.93606446712431
13038.p1	1.13653052568324
13038.s1	1.03879309939344
13039.p1	1.0035804077595
13039.s1	0.967444178903404
13040.p1	1.02452580534158
13040.s1	0.936371542318097
13041.p1	1.05585727960166
13041.s1	1.11715932109914
13042.p1	1.07404562819392
13042.s1	1.0083041065694
13043.p1	0.885680840835083
13043.s1	0.833071317869797
13044.p1	1.01254336699725
13044.s1	0.929199019099295
13047.p1	1.23571285476593
13047.s1	1.38977450066684
13048.p1	1.05628109890326
13048.s1	1.09469978254717
13050.p1	0.931312206909429
13050.s1	0.965492952477245
13051.p1	0.900815669085414
13051.s1	0.951104153602445
13053.p1	0.804817309415114
13053.s1	0.811569064459037
13054.p1	1.11092952045221
13054.s1	1.04922374801564
13057.p1	0.942538951466152
13057.s1	0.917465039378655
13058.p1	0.992562509590754
13058.s1	1.13916468439604
13061.p1	0.855613082625076
13061.s1	0.864259837463871
13063.p1	0.889081689364774
13063.s1	0.820637126492132
13064.p1	1.18685527158576
13064.s1	1.0808048003551
13066.p1	0.956098850474277
13066.s1	1.02806980437838
13069.p1	0.821371739283663
13069.s1	0.818677811040931
13070.p1	0.956644488876933
13070.s1	1.0208015922548
13071.p1	1.16875459318497
13071.s1	1.05168470679385
13072.p1	1.26730411803892
13072.s1	1.05552054351268
13073.p1	1.11892027222071
13073.s1	1.13060567885847
13076.p1	0.681841005866778
13076.s1	0.830364872198507
13077.p1	0.903341537762524
13077.s1	0.952308937764627
13080.p1	1.21283637944425
13080.s1	1.23189598563413
13082.p1	1.23886928134958
13082.s1	1.12305815968427
13083.p1	0.942722739516273
13083.s1	0.986966801687089
13088.p1	0.978156785031441
13088.s1	1.20963299692583
13089.p1	1.12247600317691
13089.s1	1.20436115233726
13092.p1	1.18432441321465
13092.s1	1.22228728878142
13093.p1	1.08032985055241
13093.s1	1.13069852139977
13094.p1	1.11599123719445
13094.s1	1.03103447951475
13095.p1	1.12398308246193
13095.s1	1.36759752118224
13096.p1	0.942538951466152
13096.s1	0.923060629929254
13097.p1	0.867090768338961
13097.s1	0.897716480641325
13099.p1	0.936100368950449
13099.s1	0.901311397869435
13101.p1	0.987360582487466
13101.s1	0.934311411133932
13102.p1	0.999669081185949
13102.s1	0.959587330931764
13104.p1	1.12622633506564
13104.s1	1.06626645516029
13106.p1	1.07226273949447
13106.s1	1.00124689692093
13107.p1	1.04402785079168
13107.s1	0.977474184563674
13111.p1	0.900975337618621
13111.s1	1.06307286252808
13115.p1	0.896808336316974
13115.s1	0.855188449085734
13116.p1	1.1082391989747
13116.s1	1.12518505198841
13118.p1	1.0734097671055
13118.s1	1.01160099732581
13120.p1	0.947751587967976
13120.s1	0.917316255194448
13122.p1	0.915829036975828
13122.s1	1.07528834588974
13123.p1	1.11682326456874
13123.s1	1.03447062402231
13128.p1	0.993516436753788
13128.s1	0.956270350799285
13129.p1	0.927309539575332
13129.s1	1.13913068407072
13130.p1	1.16788230378033
13130.s1	1.17108484995424
13131.p1	0.970605337006195
13131.s1	1.0546570091537
13133.p1	0.76609125061253
13133.s1	0.823151442706726
13135.p1	0.888400859378831
13135.s1	0.916598518393171
13136.p1	1.03878234692142
13136.s1	0.988940509676532
13139.p1	0.821703722089567
13139.s1	1.01893876309766
13143.p1	0.979600961495429
13143.s1	1.02009269317628
13144.p1	1.10640978036999
13144.s1	1.07012023362608
13146.p1	1.09957581694792
13146.s1	1.09799524842493
13147.p1	1.23001103818169
13147.s1	1.2900519873904
13148.p1	0.890879457510595
13148.s1	0.856238015450467
13151.p1	0.983524517857129
13151.s1	1.02589585974578
13152.p1	0.855753086738713
13152.s1	1.08340156323813
13153.p1	0.865926433866142
13153.s1	0.937377988950757
13154.p1	0.89441078779703
13154.s1	0.875328400049505
13159.p1	1.08436340608138
13159.s1	1.15812848672221
13160.p1	0.798353699437443
13160.s1	0.876186376966367
13162.p1	0.870605037165198
13162.s1	0.792368772787966
13163.p1	0.615660460830164
13163.s1	0.615660460830164
13165.p1	1.18400109843636
13165.s1	1.12873776705432
13166.p1	0.968308532075484
13166.s1	0.916491749920966
13167.p1	1.02857113451012
13167.s1	0.94053784332889
13168.p1	1.09213137512265
13168.s1	0.997097799641261
13169.p1	0.950974794900829
13169.s1	1.01531438748014
13171.p1	0.836771348608012
13171.s1	0.896113933759511
13174.p1	1.08021609721008
13174.s1	1.1192618721276
13175.p1	1.29265002173585
13175.s1	1.42862429223924
13177.p1	1.43583255317887
13177.s1	1.26208600238954
13180.p1	1.17949885896839
13180.s1	1.26889804080078
13187.p1	1.03368287236323
13187.s1	0.940562159004108
13188.p1	1.15961467055499
13188.s1	1.29062046480163
13191.p1	1.33515500717577
13191.s1	1.20115307903122
13195.p1	0.864363591982277
13195.s1	0.892434254999243
13197.p1	0.963670576237915
13197.s1	0.893722690085275
13203.p1	0.88436554485572
13203.s1	0.948433570398357
13204.p1	0.849983210208262
13204.s1	0.845634079425149
13206.p1	0.992086238978889
13206.s1	0.94621456896269
13207.p1	0.928563935261662
13207.s1	1.00716600675334
13210.p1	1.30078897700999
13210.s1	1.22206803652464
13211.p1	0.948421439404284
13211.s1	1.02380256313668
13214.p1	1.16050977368251
13214.s1	1.46316620607005
13215.p1	1.04266058161356
13215.s1	1.11736834663998
13216.p1	1.25762753857487
13216.s1	1.19931973865703
13218.p1	0.910607039330876
13218.s1	0.877699571922006
13221.p1	0.927122992456944
13221.s1	1.02545074468995
13222.p1	1.00191487741428
13222.s1	0.895328090910321
13226.p1	0.858598049801383
13226.s1	0.867593030268413
13227.p1	1.32210968858795
13227.s1	1.2166890235668
13230.p1	1.0103921373818
13230.s2	0.9596976938856
13233.p1	1.35064386040702
13233.s1	1.19625328113923
13234.p1	0.811667296023295
13234.s1	1.0018175107661
13235.p1	1.01005690714367
13235.s1	1.16788230378033
13237.p1	0.930610645564012
13237.s1	0.992503263748735
13239.p1	1.2577018264719
13239.s1	1.28033756821076
13250.p1	1.04457869571771
13250.s1	0.9869174602674
13251.p1	0.959218060340368
13251.s1	0.930469994376405
13252.p1	0.980518213676691
13252.s1	1.02265887727755
13253.p1	0.897254579648767
